CustomerID,Recency,Frequency,Monetary,cluster
16623,245,1,129.45,1
16624,80,2,810.57,0
16625,274,1,333.08,1
16626,0,17,4413.1,2
16627,79,1,322.8,0
16628,29,5,2188.05,0
16629,73,2,399.53,0
16633,17,6,2883.1,0
16634,222,2,217.9,1
16637,32,4,1154.47,0
16638,22,10,1680.72,0
16639,31,3,1257.51,0
16641,105,1,231.1,0
16642,4,2,688.33,0
16643,245,1,487.51,1
16644,177,2,833.78,1
16647,169,2,214.06,1
16648,42,1,290.66,0
16650,71,1,518.42,0
16652,58,7,6773.97,2
16653,16,2,1212.66,0
16654,141,4,601.27,0
16655,17,6,3784.52,0
16656,22,15,8625.8,2
16657,9,4,816.49,0
16658,368,1,123.24,1
16659,189,1,39.12,1
16660,16,4,1267.65,0
16665,362,1,135.4,1
16666,19,1,118.98,0
16667,68,2,564.23,0
16668,15,6,306.72,0
16669,23,2,1318.49,0
16670,16,11,4095.9,2
16671,28,3,1692.27,0
16672,2,19,8134.94,2
16674,54,2,288.87,0
16676,33,4,1592.12,0
16678,2,12,3109.99,2
16679,366,1,129.75,1
16680,43,1,183.7,0
16681,72,6,1770.34,0
16682,4,5,1028.0,0
16684,4,19,9370.52,2
16685,61,2,324.24,0
16686,47,7,2856.93,0
16688,1,4,1260.86,0
16689,75,2,422.6,0
16690,72,2,225.58,0
16692,256,2,1126.0,1
16693,68,2,473.71,0
16696,135,4,657.9,0
16697,241,1,112.75,1
16698,226,2,1998.0,1
16700,8,13,5076.55,2
16701,8,13,5398.3,2
16705,0,19,9370.52,2
16706,37,3,531.35,0
16708,45,1,656.63,0
16709,84,5,3029.87,0
16710,19,10,2452.94,2
16711,3,5,1651.03,0
16712,9,11,3569.54,2
16713,18,15,6898.43,2
16714,317,2,1081.59,1
16715,78,1,301.72,0
16716,266,2,901.2,1
16717,23,6,3827.78,0
16718,369,1,588.35,1
16719,14,7,1750.02,0
16720,26,1,150.66,0
16721,262,1,292.47,1
16722,17,13,4730.81,2
16723,91,2,563.65,0
16725,302,6,734.07,1
16726,26,5,1335.46,0
16727,364,1,239.82,1
16728,46,4,1041.89,0
16729,38,19,7167.42,2
16730,52,3,743.11,0
16732,31,1,603.75,0
16734,52,3,643.01,0
16735,78,5,2228.46,0
16737,53,1,417.6,0
16738,297,1,4.95,1
16739,176,1,323.0,1
16743,29,7,2188.17,0
16744,11,7,1279.06,0
16745,86,17,7167.1,2
16746,4,18,6664.51,2
16747,37,2,836.06,0
16748,17,5,1515.9,0
16750,44,5,623.93,0
16751,30,1,1764.72,0
16752,372,1,207.5,1
16753,58,1,223.92,0
16754,372,1,2002.4,1
16755,114,3,1454.03,0
16756,214,1,239.4,1
16757,318,1,106.83,1
16758,65,1,369.34,0
16759,7,3,789.79,0
16761,96,1,316.62,0
16762,19,3,913.1,0
16763,198,1,611.85,1
16764,3,13,2782.65,2
16765,294,1,34.0,1
16766,273,2,1145.6,1
16767,30,11,5570.52,2
16768,47,3,478.09,0
16769,260,1,342.69,1
16770,57,5,744.1,0
16771,33,5,2226.41,0
16773,57,1,171.59,0
16774,67,4,661.52,0
16775,10,11,1687.36,2
16776,60,1,354.8,0
16777,80,2,218.89,0
16778,74,2,245.94,0
16779,2,19,9370.52,2
16780,100,2,419.29,0
16781,372,1,311.25,1
16782,10,13,2256.0,2
16784,19,1,107.6,0
16788,123,2,589.65,0
16789,8,1,80.8,0
16790,3,6,1545.62,0
16791,29,7,1677.03,0
16792,282,2,110.38,1
16793,57,1,243.84,0
16794,1,10,1168.27,0
16795,365,1,414.88,1
16796,89,1,305.62,0
16800,11,1,1125.3,0
16801,163,4,1568.73,1
16803,65,1,332.3,0
16804,23,3,536.99,0
16805,173,2,460.59,1
16806,103,4,696.88,0
16807,142,3,1121.59,0
16808,99,2,288.42,0
16809,23,5,914.69,0
16810,192,1,309.54,1
16811,4,2,547.07,0
16812,360,1,479.35,1
16813,8,10,1611.38,0
16814,14,19,6329.4,2
16816,103,4,417.06,0
16817,2,9,1604.75,0
16818,10,11,3349.57,2
16820,95,1,497.61,0
16823,227,1,358.38,1
16824,15,2,460.64,0
16825,38,2,775.18,0
16826,51,1,341.7,0
16828,112,1,113.5,0
16829,156,1,197.22,1
16830,38,1,325.91,0
16832,184,3,199.15,1
16833,1,4,1106.53,0
16834,227,1,413.46,1
16835,128,2,180.85,0
16836,39,2,251.87,0
16837,31,11,3170.98,2
16838,197,2,588.85,1
16839,8,19,9370.52,2
16841,36,6,1869.82,0
16842,100,3,1264.19,0
16843,42,16,9370.52,2
16846,50,1,214.32,0
16847,43,1,193.44,0
16848,52,1,281.42,0
16849,186,1,124.57,1
16850,333,1,332.41,1
16851,4,3,342.45,0
16852,10,2,144.91,0
16855,23,2,328.4,0
16856,14,1,35.4,0
16858,368,1,375.69,1
16859,144,2,747.81,0
16861,59,2,173.76,0
16863,31,2,502.8,0
16866,140,3,207.74,0
16869,22,4,808.82,0
16871,22,6,2812.34,0
16872,77,3,680.02,0
16873,4,6,7123.62,2
16875,67,5,2095.53,0
16877,12,6,839.52,0
16878,84,1,13.3,0
16880,30,7,1463.78,0
16881,66,1,432.0,0
16882,66,3,705.12,0
16883,187,2,268.23,1
16884,37,2,429.84,0
16885,15,3,429.31,0
16887,35,1,189.78,0
16889,194,3,1578.67,1
16891,1,5,677.26,0
16892,1,5,510.84,0
16893,366,1,145.93,1
16895,64,1,185.4,0
16897,299,2,289.78,1
16898,26,3,493.25,0
16899,7,6,1260.56,0
16900,16,3,882.16,0
16902,116,1,1706.88,0
16903,29,1,353.16,0
16904,4,15,3542.13,2
16905,5,7,2981.62,0
16906,81,4,539.41,0
16907,29,5,875.87,0
16909,72,1,379.14,0
16910,4,8,1507.86,0
16912,28,11,2535.78,2
16913,290,1,113.44,1
16914,36,1,163.26,0
16915,9,6,621.68,0
16916,23,2,549.39,0
16917,276,1,391.52,1
16918,49,6,1068.82,0
16919,156,11,2588.05,2
16921,61,1,138.57,0
16923,12,19,6973.15,2
16924,21,3,813.03,0
16926,371,1,230.25,1
16927,115,3,543.05,0
16928,80,17,2773.85,2
16929,3,7,1295.39,0
16930,26,3,377.23,0
16931,5,19,4511.42,2
16932,53,1,142.25,0
16933,1,2,563.23,0
16934,54,2,911.13,0
16936,25,1,261.12,0
16938,8,4,2686.98,0
16940,52,3,3049.88,0
16942,12,9,1889.39,0
16943,211,3,816.73,1
16945,21,19,4345.5,2
16947,235,1,406.48,1
16948,138,3,435.02,0
16949,3,6,1286.27,0
16950,56,3,1178.56,0
16951,134,3,1277.75,0
16952,109,2,167.61,0
16953,30,1,20.8,0
16954,0,9,2085.08,0
16955,184,4,518.67,1
16956,17,1,308.74,0
16957,239,2,416.64,1
16959,87,1,117.35,0
16960,38,3,505.1,0
16961,116,1,234.17,0
16963,187,1,110.55,1
16965,226,1,192.07,1
16966,8,7,2154.97,0
16967,189,1,319.02,1
16968,4,2,439.43,0
16969,39,3,650.41,0
16971,38,1,357.21,0
16976,267,1,251.52,1
16978,77,1,344.33,0
16979,3,6,1852.0,0
16980,255,2,977.96,1
16982,60,1,384.06,0
16983,12,7,1881.27,0
16984,88,2,4438.94,0
16985,17,10,5464.12,2
16986,29,2,1873.2,0
16987,3,7,1608.55,0
16988,5,1,126.12,0
16989,7,6,1133.25,0
16990,218,1,179.0,1
16992,10,5,1614.31,0
16996,30,6,1456.96,0
16997,288,3,702.0,1
16998,149,4,295.0,0
16999,23,2,484.82,0
17001,0,11,3989.57,2
17002,85,3,1493.73,0
17004,46,2,1211.34,0
17006,4,4,781.78,0
17007,50,6,889.93,0
17010,18,1,195.36,0
17011,30,1,270.9,0
17014,8,3,580.53,0
17015,28,3,1834.66,0
17017,2,19,8694.26,2
17018,40,2,920.1,0
17019,11,4,1243.55,0
17022,31,1,71.0,0
17024,45,3,95.85,0
17025,60,3,357.77,0
17026,185,2,154.83,1
17027,78,6,864.83,0
17029,110,2,716.0,0
17030,63,1,146.87,0
17031,11,2,380.35,0
17033,86,3,1030.14,0
17034,16,3,745.52,0
17035,245,2,433.53,1
17037,87,1,1267.32,0
17038,30,1,112.4,0
17040,137,1,449.73,0
17041,26,3,1061.41,0
17042,2,5,1028.78,0
17043,32,4,1735.18,0
17044,25,1,948.48,0
17045,113,3,339.44,0
17046,157,1,642.02,1
17047,85,3,1100.9,0
17048,117,3,925.35,0
17049,2,9,5650.08,2
17050,96,6,3142.44,0
17051,194,1,234.64,1
17052,28,1,384.43,0
17053,130,1,498.48,0
17054,28,5,1356.33,0
17058,81,3,1179.89,0
17059,29,5,3065.74,0
17060,266,1,234.24,1
17061,73,11,5232.23,2
17062,313,4,523.25,1
17063,21,7,1461.14,0
17064,58,3,851.55,0
17068,12,19,4545.89,2
17069,28,9,2709.7,0
17070,114,1,296.34,0
17071,28,9,2429.03,0
17073,17,4,1444.84,0
17075,17,4,834.12,0
17076,36,3,841.08,0
17078,36,2,375.86,0
17079,78,1,118.8,0
17080,22,2,287.62,0
17081,25,2,287.66,0
17082,33,2,2003.85,0
17083,109,3,1405.78,0
17084,35,2,2581.09,0
17085,123,5,1558.15,0
17086,7,6,2050.08,0
17088,28,4,1991.01,0
17090,4,7,1905.35,0
17091,2,9,3827.76,2
17092,50,4,1770.28,0
17094,322,1,302.0,1
17095,22,3,1324.16,0
17096,15,4,1022.13,0
17097,2,8,954.42,0
17100,18,2,971.74,0
17101,10,4,1621.73,0
17102,261,1,25.5,1
17105,159,2,665.78,1
17107,33,6,9370.52,2
17109,29,6,877.54,0
17110,165,1,163.3,1
17111,47,1,214.61,0
17114,5,8,793.62,0
17115,8,3,837.5,0
17117,288,1,116.2,1
17118,317,1,157.02,1
17119,3,2,606.91,0
17120,233,1,307.46,1
17122,119,1,138.32,0
17123,161,1,345.3,1
17124,185,1,289.59,1
17125,50,1,201.65,0
17126,152,5,975.4,0
17128,334,1,157.09,1
17131,5,5,2463.17,0
17133,15,7,4892.24,2
17134,106,2,401.4,0
17135,16,7,1139.73,0
17138,275,1,380.5,1
17139,15,12,9370.52,2
17140,247,1,442.92,1
17142,239,1,579.0,1
17144,1,2,984.57,0
17146,105,3,749.78,0
17147,22,4,1714.59,0
17148,51,1,124.88,0
17152,194,3,1689.5,1
17153,24,1,213.78,0
17154,75,1,329.34,0
17155,17,2,251.7,0
17157,7,2,319.0,0
17158,32,3,1266.97,0
17159,21,3,1538.88,0
17160,31,6,3518.03,0
17162,28,10,1715.46,0
17163,21,2,293.1,0
17164,32,7,2467.35,0
17165,284,1,158.68,1
17166,38,2,206.34,0
17169,57,2,835.78,0
17171,289,1,224.91,1
17172,78,1,317.76,0
17173,5,8,3766.6,2
17174,217,1,59.9,1
17175,44,4,1443.69,0
17176,201,1,306.13,1
17179,178,3,711.79,1
17180,56,4,776.89,0
17181,57,2,239.92,0
17183,7,6,3347.31,0
17186,46,2,144.0,0
17187,226,1,203.95,1
17188,11,7,2474.23,0
17189,106,2,383.1,0
17190,58,2,444.74,0
17191,28,7,2092.23,0
17193,35,7,1699.3,0
17194,360,1,226.78,1
17197,29,1,1013.01,0
17198,23,3,692.22,0
17201,53,1,236.93,0
17203,35,6,3556.31,0
17204,175,4,1564.56,1
17205,53,1,384.08,0
17206,53,1,204.24,0
17211,26,8,2317.22,0
17212,253,1,226.85,1
17213,40,7,2781.23,0
17214,60,6,1049.12,0
17217,234,1,113.5,1
17218,4,10,1943.22,0
17219,31,1,114.23,0
17220,24,14,3176.85,2
17221,7,2,333.83,0
17222,65,1,303.15,0
17223,310,2,371.99,1
17226,308,1,393.49,1
17227,18,6,939.32,0
17228,15,8,1906.09,0
17229,96,2,318.76,0
17230,264,8,3638.41,1
17231,12,10,3075.12,2
17232,2,2,414.02,0
17233,35,1,190.88,0
17234,182,1,149.89,1
17235,25,2,550.06,0
17236,12,6,916.13,0
17237,11,2,314.69,0
17238,2,17,3697.55,2
17239,312,1,382.5,1
17242,108,2,1135.04,0
17243,1,19,8406.75,2
17244,53,1,954.9,0
17245,204,1,171.45,1
17247,15,1,277.99,0
17248,120,1,318.65,0
17250,3,2,379.42,0
17251,362,1,256.38,1
17252,116,2,343.96,0
17253,18,1,178.26,0
17254,4,2,269.94,0
17255,40,2,285.5,0
17256,107,2,240.0,0
17259,148,2,559.09,0
17262,52,5,1253.36,0
17263,208,1,63.44,1
17265,138,2,537.12,0
17266,2,3,286.55,0
17267,127,2,316.78,0
17268,107,4,763.64,0
17272,42,4,2148.63,0
17274,35,1,103.66,0
17277,227,2,1065.35,1
17278,241,1,246.04,1
17279,57,1,187.83,0
17282,130,3,1667.51,0
17284,60,6,1642.38,0
17286,21,1,148.82,0
17287,26,7,1034.01,0
17288,9,7,1415.53,0
17289,31,3,918.88,0
17290,3,2,500.78,0
17291,308,1,550.8,1
17293,8,9,1833.01,0
17295,28,3,537.05,0
17297,17,1,124.58,0
17298,101,2,498.42,0
17299,11,4,650.36,0
17301,21,1,139.25,0
17302,14,5,1135.63,0
17303,361,1,250.04,1
17306,10,19,8631.31,2
17309,95,1,82.75,0
17311,78,2,1384.85,0
17312,138,3,644.3,0
17313,31,1,2328.84,0
17314,24,8,2527.92,0
17315,1,19,6230.12,2
17317,46,3,2600.34,0
17320,100,3,1200.62,0
17321,8,2,613.46,0
17323,15,7,888.57,0
17324,17,4,982.73,0
17325,280,1,96.8,1
17329,14,2,523.11,0
17330,22,2,363.9,0
17331,123,1,175.2,0
17333,85,1,494.25,0
17334,302,2,307.02,1
17337,151,4,1934.05,0
17338,17,8,6356.01,2
17339,94,2,243.36,0
17340,29,11,9370.52,2
17341,156,3,588.52,1
17343,355,1,193.64,1
17344,46,1,154.67,0
17345,15,4,501.64,0
17346,3,15,2569.2,2
17347,86,1,228.96,0
17348,14,5,1153.68,0
17349,179,1,85.75,1
17350,8,4,1276.57,0
17351,36,3,587.15,0
17353,129,2,1740.0,0
17354,50,1,1393.06,0
17356,311,1,178.22,1
17357,24,2,380.64,0
17358,303,2,355.77,1
17359,11,1,127.86,0
17360,17,3,553.19,0
17361,49,3,488.2,0
17362,239,2,312.23,1
17364,0,11,4444.18,2
17365,12,8,4728.12,2
17367,238,1,166.7,1
17368,23,8,1860.37,0
17370,72,4,446.18,0
17371,17,3,412.91,0
17372,40,8,1331.68,0
17373,40,4,646.92,0
17374,218,2,495.77,1
17375,199,3,400.1,1
17376,70,2,203.2,0
17377,23,19,4015.72,2
17379,11,1,374.78,0
17381,8,19,9370.52,2
17382,65,1,65.4,0
17383,4,1,187.49,0
17384,19,2,336.4,0
17385,14,1,251.11,0
17386,7,6,2686.42,0
17387,19,2,709.51,0
17388,77,4,1259.56,0
17389,0,19,9370.52,2
17391,163,2,508.8,1
17392,306,2,370.63,1
17394,219,1,203.87,1
17396,39,7,7312.8,2
17397,22,2,666.41,0
17398,114,3,653.38,0
17400,126,5,2065.72,0
17402,4,12,2598.85,2
17403,36,1,246.22,0
17404,4,13,9370.52,2
17405,1,3,1031.41,0
17406,333,3,2168.42,1
17408,163,1,32.65,1
17409,184,2,771.85,1
17410,16,5,1214.72,0
17411,12,3,778.94,0
17412,2,7,1258.06,0
17414,43,2,778.0,0
17415,79,1,507.84,0
17416,29,7,6893.42,2
17418,42,2,463.46,0
17419,11,12,4226.57,2
17420,50,3,598.83,0
17422,16,6,1979.37,0
17423,46,2,698.41,0
17425,19,2,759.17,0
17426,8,6,5037.26,2
17427,71,1,100.8,0
17428,0,19,9370.52,2
17429,128,3,524.92,0
17430,32,2,265.76,0
17431,313,1,403.3,1
17432,18,2,365.76,0
17433,88,1,303.16,0
17434,2,7,2373.82,0
17436,1,2,216.3,0
17438,253,1,388.45,1
17440,156,3,186.42,1
17442,36,6,2248.56,0
17443,219,1,534.24,1
17444,151,2,2389.1,0
17446,176,2,120.9,1
17447,40,2,541.53,0
17449,2,7,2514.56,0
17450,8,19,9370.52,2
17451,1,7,1721.4,0
17453,17,2,486.72,0
17454,192,4,517.53,1
17455,203,1,131.7,1
17456,365,1,249.86,1
17457,126,5,1737.7,0
17458,15,1,316.5,0
17459,43,2,657.3,0
17460,94,6,622.43,0
17461,22,3,714.18,0
17462,60,2,675.69,0
17463,16,5,1855.31,0
17464,158,1,289.96,1
17466,10,2,763.28,0
17468,10,2,137.0,0
17469,16,5,1870.97,0
17470,44,5,1125.07,0
17472,191,3,686.04,1
17475,79,1,194.37,0
17480,77,1,511.82,0
17481,3,4,1255.59,0
17483,65,3,414.04,0
17486,261,1,396.87,1
17489,58,2,376.64,0
17490,0,7,2092.32,0
17491,1,10,3558.87,2
17492,248,1,374.57,1
17495,7,2,497.56,0
17496,358,1,271.05,1
17498,75,1,272.22,0
17499,289,1,622.88,1
17500,17,3,1138.0,0
17501,220,2,288.6,1
17502,9,4,689.1,0
17503,2,2,558.96,0
17504,206,9,2997.03,1
17505,161,2,1145.84,1
17506,75,1,302.2,0
17507,261,2,605.58,1
17508,280,1,387.31,1
17509,57,8,6052.14,2
17510,24,1,308.48,0
17511,2,19,9370.52,2
17512,28,10,2924.99,2
17513,72,1,513.2,0
17514,128,1,208.65,0
17515,31,4,639.02,0
17516,15,5,761.68,0
17517,308,1,153.94,1
17519,17,6,1844.02,0
17520,53,1,546.81,0
17521,29,3,723.21,0
17522,1,5,1066.15,0
17523,11,4,652.74,0
17524,361,1,145.0,1
17525,359,1,422.7,1
17526,4,4,1195.9,0
17527,53,4,939.37,0
17528,1,8,3628.5,2
17530,1,10,2344.65,2
17531,190,1,296.7,1
17534,53,1,223.36,0
17535,280,1,164.4,1
17536,177,1,76.5,1
17537,29,2,877.72,0
17538,25,1,98.42,0
17540,24,2,578.9,0
17542,269,1,170.75,1
17545,43,3,638.68,0
17548,233,1,103.3,1
17549,23,2,148.86,0
17550,197,3,267.16,1
17551,359,1,278.04,1
17552,60,4,930.41,0
17553,129,1,1487.6,0
17554,1,5,1952.45,0
17555,19,2,477.36,0
17556,205,1,157.9,1
17557,14,3,541.46,0
17560,94,4,854.95,0
17561,19,1,162.62,0
17562,14,7,1122.38,0
17564,24,3,454.01,0
17566,8,2,844.33,0
17567,7,8,4331.48,2
17569,332,1,344.14,1
17571,50,4,1362.98,0
17572,71,4,226.75,0
17573,29,3,380.6,0
17574,242,1,185.65,1
17576,8,19,3506.98,2
17578,218,1,143.46,1
17579,4,3,448.9,0
17580,252,3,212.77,1
17581,0,19,9370.52,2
17582,236,1,175.27,1
17584,7,2,1242.3,0
17585,109,4,1100.29,0
17588,100,3,1240.2,0
17589,60,4,2402.92,0
17590,2,3,1455.57,0
17591,73,7,2186.07,0
17593,3,5,3920.38,0
17594,85,2,993.18,0
17595,12,2,384.59,0
17596,23,7,2785.45,0
17597,213,1,2044.37,1
17600,17,1,161.67,0
17601,239,1,116.01,1
17602,2,6,5005.87,2
17603,78,1,394.72,0
17604,217,2,309.36,1
17608,33,2,190.95,0
17609,40,5,1091.84,0
17611,7,15,3938.02,2
17612,53,6,2048.45,0
17613,22,14,4529.95,2
17614,57,1,382.57,0
17615,130,3,329.6,0
17616,173,3,571.2,1
17618,5,3,907.73,0
17619,312,1,210.22,1
17620,59,1,81.44,0
17621,21,3,1379.9,0
17623,32,1,527.05,0
17624,14,2,843.48,0
17625,18,4,1993.8,0
17628,81,1,75.75,0
17629,5,8,1814.12,0
17630,169,2,503.6,1
17631,1,3,528.33,0
17633,31,4,1324.84,0
17634,36,9,2355.21,0
17636,19,1,285.56,0
17637,31,2,547.06,0
17639,276,1,108.5,1
17640,86,1,621.66,0
17642,119,2,712.29,0
17643,373,1,101.55,1
17644,1,11,2895.64,2
17646,219,3,1008.39,1
17647,65,1,133.06,0
17648,60,4,1797.5,0
17649,138,1,868.49,0
17650,21,1,166.08,0
17651,11,10,3945.0,2
17652,25,12,4867.72,2
17653,36,4,1207.56,0
17654,277,1,117.55,1
17655,10,7,2638.94,0
17656,73,5,1674.69,0
17658,25,2,595.42,0
17659,17,12,2999.46,2
17660,141,1,161.5,0
17663,25,7,1802.91,0
17664,18,2,604.64,0
17666,3,2,728.16,0
17667,66,5,2055.51,0
17668,1,2,347.75,0
17669,42,7,3406.72,0
17670,227,1,205.7,1
17671,15,4,1572.71,0
17672,50,2,3178.17,0
17673,1,6,1562.92,0
17674,74,2,551.04,0
17675,1,19,9370.52,2
17676,4,6,1354.68,0
17677,1,19,9370.52,2
17678,263,1,298.11,1
17679,52,2,1992.11,0
17680,23,1,184.4,0
17682,10,6,2474.33,0
17684,43,1,239.41,0
17685,16,7,3120.13,0
17686,7,7,5739.46,2
17690,30,15,4700.6,2
17691,358,2,290.4,1
17692,127,4,725.58,0
17693,137,1,200.47,0
17694,141,1,283.12,0
17695,131,2,765.34,0
17696,38,8,2285.71,0
17697,236,1,338.95,1
17698,260,1,154.95,1
17700,16,4,2534.64,0
17701,252,1,417.95,1
17702,30,4,1824.37,0
17703,35,3,798.74,0
17704,168,2,885.19,1
17705,3,9,1823.52,0
17706,4,17,9370.52,2
17707,185,2,152.4,1
17708,187,2,259.58,1
17709,169,1,137.45,1
17711,10,2,385.1,0
17712,44,1,522.91,0
17714,320,1,153.0,1
17715,200,1,326.4,1
17716,22,11,5655.99,2
17718,232,1,139.35,1
17719,37,15,5396.04,2
17720,26,4,1195.94,0
17722,96,4,2424.04,0
17723,127,6,3276.4,0
17724,71,3,1033.0,0
17725,16,11,3439.08,2
17727,15,1,1060.25,0
17728,3,3,2876.01,0
17730,3,13,5298.48,2
17731,79,4,1240.11,0
17732,372,1,303.97,1
17733,38,2,692.19,0
17734,53,3,700.63,0
17735,2,19,9370.52,2
17736,9,3,377.44,0
17737,9,2,168.24,0
17738,19,4,1879.05,0
17739,11,7,2791.35,0
17742,113,2,355.11,0
17744,3,6,2322.4,0
17746,240,1,110.25,1
17747,112,1,71.4,0
17749,178,2,674.52,1
17750,5,9,1607.04,0
17752,359,1,80.64,1
17754,0,5,1557.04,0
17757,1,19,5577.54,2
17758,19,8,3373.1,2
17759,17,3,803.68,0
17760,21,2,287.59,0
17761,32,1,712.78,0
17763,263,1,15.0,1
17764,50,2,726.28,0
17765,158,3,363.38,1
17767,15,1,271.2,0
17768,8,3,1937.82,0
17769,12,10,3918.78,2
17770,198,5,1143.27,1
17771,56,2,245.33,0
17772,10,2,164.13,0
17774,96,4,1204.94,0
17775,254,1,56.4,1
17777,24,3,629.26,0
17779,21,3,642.07,0
17781,159,2,188.02,1
17783,72,2,283.47,0
17785,53,1,131.94,0
17786,85,2,254.96,0
17787,152,4,1769.89,0
17788,73,2,1112.95,0
17789,281,1,225.9,1
17790,26,14,1963.05,2
17791,29,1,106.1,0
17793,25,1,279.29,0
17795,179,2,335.27,1
17796,40,4,682.1,0
17797,22,3,780.43,0
17799,22,10,3022.41,2
17800,37,9,1174.41,0
17802,82,3,1285.04,0
17805,73,1,512.31,0
17806,11,1,546.04,0
17809,16,12,5411.91,2
17811,4,19,7696.06,2
17812,12,4,669.96,0
17813,14,5,1628.16,0
17816,36,4,36.56,0
17817,4,3,387.68,0
17819,71,7,3704.87,0
17824,51,1,298.4,0
17827,5,5,1979.2,0
17828,22,4,1165.09,0
17829,298,1,889.24,1
17830,1,3,398.7,0
17831,33,1,35.4,0
17832,49,1,155.37,0
17835,2,3,333.84,0
17836,47,1,109.83,0
17837,42,8,1483.18,0
17838,26,5,2662.3,0
17839,42,1,297.5,0
17841,1,19,9370.52,2
17843,303,1,197.73,1
17844,106,1,51.56,0
17848,81,9,901.2,0
17849,218,4,605.8,1
17850,372,19,5391.21,2
17852,11,2,114.34,0
17854,185,2,311.26,1
17855,372,1,208.97,1
17856,1,4,1418.03,0
17857,4,19,9370.52,2
17858,5,12,5125.66,2
17859,304,1,135.63,1
17860,368,1,200.1,1
17861,3,8,2095.38,0
17862,323,1,330.9,1
17863,59,6,3160.0,0
17864,12,3,517.8,0
17865,30,19,9370.52,2
17866,142,1,329.65,0
17867,30,6,1118.64,0
17869,107,5,428.18,0
17870,2,12,1838.38,2
17871,204,1,155.9,1
17873,80,5,1709.38,0
17874,185,6,683.46,1
17877,170,1,237.61,1
17878,43,1,379.45,0
17879,173,1,178.52,1
17880,364,1,458.92,1
17881,304,1,133.35,1
17883,3,4,656.91,0
17884,3,4,672.69,0
17885,12,1,125.37,0
17886,31,3,842.2,0
17887,129,1,111.35,0
17888,21,8,705.95,0
17889,212,2,198.87,1
17890,322,2,571.69,1
17891,162,1,203.86,1
17892,56,3,244.1,0
17893,225,1,102.17,1
17894,71,8,1117.69,0
17895,44,1,92.9,0
17896,23,1,256.32,0
17897,172,3,517.02,1
17898,85,2,152.06,0
17899,159,1,153.3,1
17900,190,2,112.2,1
17901,29,1,110.38,0
17904,21,1,171.42,0
17905,71,4,797.74,0
17906,247,1,72.9,1
17908,373,1,220.78,1
17911,9,1,366.23,0
17912,310,5,309.11,1
17913,58,2,405.7,0
17914,3,1,322.29,0
17917,45,3,328.78,0
17919,88,1,1304.04,0
17920,4,17,4030.54,2
17921,64,4,813.94,0
17923,282,1,207.5,1
17924,11,7,2962.5,0
17925,372,1,244.08,1
17926,133,2,397.29,0
17928,45,2,184.46,0
17929,11,4,843.0,0
17930,35,5,1740.48,0
17931,134,2,408.36,0
17932,29,3,1331.57,0
17934,51,2,704.25,0
17935,138,2,142.89,0
17936,5,1,370.42,0
17937,8,7,4301.22,2
17939,159,1,99.14,1
17940,49,9,2065.78,0
17941,130,1,304.56,0
17942,7,1,77.5,0
17946,233,2,149.58,1
17947,37,1,176.68,0
17948,147,1,358.56,0
17949,1,19,9370.52,2
17950,72,3,482.2,0
17951,39,3,1008.54,0
17954,5,12,2295.54,2
17955,198,4,557.3,1
17956,249,1,12.75,1
17957,66,1,110.72,0
17958,116,1,508.46,0
17960,171,1,73.78,1
17961,21,19,1296.44,2
17962,142,1,101.99,0
17964,31,2,454.72,0
17965,37,14,2575.81,2
17966,37,5,1098.43,0
17967,371,1,101.47,1
17968,373,1,254.95,1
17969,166,2,228.2,1
17970,211,1,552.89,1
17972,241,1,134.34,1
17973,51,1,337.04,0
17974,24,3,671.39,0
17975,15,13,4474.41,2
17976,372,1,297.89,1
17977,29,1,288.14,0
17978,365,1,300.92,1
17979,35,4,703.71,0
17980,165,3,811.45,1
17984,145,1,152.68,0
17985,22,1,629.55,0
17986,56,1,20.8,0
17987,185,1,198.57,1
17988,11,7,201.12,0
17990,236,3,630.84,1
17991,225,2,93.35,1
17994,121,4,671.29,0
17995,281,1,76.1,1
17997,74,8,1954.25,0
17999,37,2,378.72,0
18001,12,2,413.03,0
18004,362,1,146.37,1
18005,3,2,203.22,0
18006,23,1,444.68,0
18008,70,9,2116.19,0
18009,235,1,237.44,1
18010,256,1,174.8,1
18011,373,1,102.79,1
18013,155,2,187.29,1
18014,28,1,152.17,0
18015,4,1,120.03,0
18016,32,5,1471.76,0
18017,81,3,523.0,0
18018,108,2,122.14,0
18019,51,1,38.45,0
18022,35,1,571.52,0
18024,152,2,389.78,1
18027,98,1,115.31,0
18030,4,2,230.65,0
18032,334,1,73.5,1
18033,65,1,89.67,0
18034,21,2,414.48,0
18035,35,3,697.38,0
18036,32,3,400.62,0
18037,154,6,70.02,0
18040,19,2,357.2,0
18041,11,19,4011.35,2
18042,53,1,165.05,0
18043,24,3,499.07,0
18044,4,10,2088.6,0
18045,45,1,169.36,0
18048,203,2,172.29,1
18050,359,1,74.4,1
18053,70,1,300.02,0
18055,7,10,6738.49,2
18056,288,1,363.65,1
18058,9,1,170.16,0
18059,23,3,306.46,0
18061,21,10,2119.41,0
18062,173,3,720.52,1
18064,133,2,814.0,0
18065,5,14,2392.83,2
18066,75,1,318.0,0
18067,40,1,396.33,0
18068,289,1,101.7,1
18069,26,5,1981.81,0
18071,257,2,453.0,1
18072,185,1,247.44,1
18073,114,12,3842.12,2
18074,373,1,489.6,1
