CustomerID,Recency,Frequency,Monetary
17394,219,1,203.87
17396,39,7,7312.8
17397,22,2,666.41
17398,114,3,653.38
17400,126,5,2065.72
17402,4,12,2598.85
17403,36,1,246.22
17404,4,13,9370.52
17405,1,3,1031.41
17406,333,3,2168.42
17408,163,1,32.65
17409,184,2,771.85
17410,16,5,1214.72
17411,12,3,778.94
17412,2,7,1258.06
17414,43,2,778.0
17415,79,1,507.84
17416,29,7,6893.42
17418,42,2,463.46
17419,11,12,4226.57
17420,50,3,598.83
17422,16,6,1979.37
17423,46,2,698.41
17425,19,2,759.17
17426,8,6,5037.26
17427,71,1,100.8
17428,0,19,9370.52
17429,128,3,524.92
17430,32,2,265.76
17431,313,1,403.3
17432,18,2,365.76
17433,88,1,303.16
17434,2,7,2373.82
17436,1,2,216.3
17438,253,1,388.45
17440,156,3,186.42
17442,36,6,2248.56
17443,219,1,534.24
17444,151,2,2389.1
17446,176,2,120.9
17447,40,2,541.53
17449,2,7,2514.56
17450,8,19,9370.52
17451,1,7,1721.4
17453,17,2,486.72
17454,192,4,517.53
17455,203,1,131.7
17456,365,1,249.86
17457,126,5,1737.7
17458,15,1,316.5
17459,43,2,657.3
17460,94,6,622.43
17461,22,3,714.18
17462,60,2,675.69
17463,16,5,1855.31
17464,158,1,289.96
17466,10,2,763.28
17468,10,2,137.0
17469,16,5,1870.97
17470,44,5,1125.07
17472,191,3,686.04
17475,79,1,194.37
17480,77,1,511.82
17481,3,4,1255.59
17483,65,3,414.04
17486,261,1,396.87
17489,58,2,376.64
17490,0,7,2092.32
17491,1,10,3558.87
17492,248,1,374.57
17495,7,2,497.56
17496,358,1,271.05
17498,75,1,272.22
17499,289,1,622.88
17500,17,3,1138.0
17501,220,2,288.6
17502,9,4,689.1
17503,2,2,558.96
17504,206,9,2997.03
17505,161,2,1145.84
17506,75,1,302.2
17507,261,2,605.58
17508,280,1,387.31
17509,57,8,6052.14
17510,24,1,308.48
17511,2,19,9370.52
17512,28,10,2924.99
17513,72,1,513.2
17514,128,1,208.65
17515,31,4,639.02
17516,15,5,761.68
17517,308,1,153.94
17519,17,6,1844.02
17520,53,1,546.81
17521,29,3,723.21
17522,1,5,1066.15
17523,11,4,652.74
17524,361,1,145.0
17525,359,1,422.7
17526,4,4,1195.9
17527,53,4,939.37
17528,1,8,3628.5
17530,1,10,2344.65
17531,190,1,296.7
17534,53,1,223.36
17535,280,1,164.4
17536,177,1,76.5
17537,29,2,877.72
17538,25,1,98.42
17540,24,2,578.9
17542,269,1,170.75
17545,43,3,638.68
17548,233,1,103.3
17549,23,2,148.86
17550,197,3,267.16
17551,359,1,278.04
17552,60,4,930.41
17553,129,1,1487.6
17554,1,5,1952.45
17555,19,2,477.36
17556,205,1,157.9
17557,14,3,541.46
17560,94,4,854.95
17561,19,1,162.62
17562,14,7,1122.38
17564,24,3,454.01
17566,8,2,844.33
17567,7,8,4331.48
17569,332,1,344.14
17571,50,4,1362.98
17572,71,4,226.75
17573,29,3,380.6
17574,242,1,185.65
17576,8,19,3506.98
17578,218,1,143.46
17579,4,3,448.9
17580,252,3,212.77
17581,0,19,9370.52
17582,236,1,175.27
17584,7,2,1242.3
17585,109,4,1100.29
17588,100,3,1240.2
17589,60,4,2402.92
17590,2,3,1455.57
17591,73,7,2186.07
17593,3,5,3920.38
17594,85,2,993.18
17595,12,2,384.59
17596,23,7,2785.45
17597,213,1,2044.37
17600,17,1,161.67
17601,239,1,116.01
17602,2,6,5005.87
17603,78,1,394.72
17604,217,2,309.36
17608,33,2,190.95
17609,40,5,1091.84
17611,7,15,3938.02
17612,53,6,2048.45
17613,22,14,4529.95
17614,57,1,382.57
17615,130,3,329.6
17616,173,3,571.2
17618,5,3,907.73
17619,312,1,210.22
17620,59,1,81.44
17621,21,3,1379.9
17623,32,1,527.05
17624,14,2,843.48
17625,18,4,1993.8
17628,81,1,75.75
17629,5,8,1814.12
17630,169,2,503.6
17631,1,3,528.33
17633,31,4,1324.84
17634,36,9,2355.21
17636,19,1,285.56
17637,31,2,547.06
17639,276,1,108.5
17640,86,1,621.66
17642,119,2,712.29
17643,373,1,101.55
17644,1,11,2895.64
17646,219,3,1008.39
17647,65,1,133.06
17648,60,4,1797.5
17649,138,1,868.49
17650,21,1,166.08
17651,11,10,3945.0
17652,25,12,4867.72
17653,36,4,1207.56
17654,277,1,117.55
17655,10,7,2638.94
17656,73,5,1674.69
17658,25,2,595.42
17659,17,12,2999.46
17660,141,1,161.5
17663,25,7,1802.91
17664,18,2,604.64
17666,3,2,728.16
17667,66,5,2055.51
17668,1,2,347.75
17669,42,7,3406.72
17670,227,1,205.7
17671,15,4,1572.71
17672,50,2,3178.17
17673,1,6,1562.92
17674,74,2,551.04
17675,1,19,9370.52
17676,4,6,1354.68
17677,1,19,9370.52
17678,263,1,298.11
17679,52,2,1992.11
17680,23,1,184.4
17682,10,6,2474.33
17684,43,1,239.41
17685,16,7,3120.13
17686,7,7,5739.46
17690,30,15,4700.6
17691,358,2,290.4
17692,127,4,725.58
17693,137,1,200.47
17694,141,1,283.12
17695,131,2,765.34
17696,38,8,2285.71
17697,236,1,338.95
17698,260,1,154.95
17700,16,4,2534.64
17701,252,1,417.95
17702,30,4,1824.37
17703,35,3,798.74
17704,168,2,885.19
17705,3,9,1823.52
17706,4,17,9370.52
17707,185,2,152.4
17708,187,2,259.58
17709,169,1,137.45
17711,10,2,385.1
17712,44,1,522.91
17714,320,1,153.0
17715,200,1,326.4
17716,22,11,5655.99
17718,232,1,139.35
17719,37,15,5396.04
17720,26,4,1195.94
17722,96,4,2424.04
17723,127,6,3276.4
17724,71,3,1033.0
17725,16,11,3439.08
17727,15,1,1060.25
17728,3,3,2876.01
17730,3,13,5298.48
17731,79,4,1240.11
17732,372,1,303.97
17733,38,2,692.19
17734,53,3,700.63
17735,2,19,9370.52
17736,9,3,377.44
17737,9,2,168.24
17738,19,4,1879.05
17739,11,7,2791.35
17742,113,2,355.11
17744,3,6,2322.4
17746,240,1,110.25
17747,112,1,71.4
17749,178,2,674.52
17750,5,9,1607.04
17752,359,1,80.64
17754,0,5,1557.04
17757,1,19,5577.54
17758,19,8,3373.1
17759,17,3,803.68
17760,21,2,287.59
17761,32,1,712.78
17763,263,1,15.0
17764,50,2,726.28
17765,158,3,363.38
17767,15,1,271.2
17768,8,3,1937.82
17769,12,10,3918.78
17770,198,5,1143.27
17771,56,2,245.33
17772,10,2,164.13
17774,96,4,1204.94
17775,254,1,56.4
17777,24,3,629.26
17779,21,3,642.07
17781,159,2,188.02
17783,72,2,283.47
17785,53,1,131.94
17786,85,2,254.96
17787,152,4,1769.89
17788,73,2,1112.95
17789,281,1,225.9
17790,26,14,1963.05
17791,29,1,106.1
17793,25,1,279.29
17795,179,2,335.27
17796,40,4,682.1
17797,22,3,780.43
17799,22,10,3022.41
17800,37,9,1174.41
17802,82,3,1285.04
17805,73,1,512.31
17806,11,1,546.04
17809,16,12,5411.91
17811,4,19,7696.06
17812,12,4,669.96
17813,14,5,1628.16
17816,36,4,36.56
17817,4,3,387.68
17819,71,7,3704.87
17824,51,1,298.4
17827,5,5,1979.2
17828,22,4,1165.09
17829,298,1,889.24
17830,1,3,398.7
17831,33,1,35.4
17832,49,1,155.37
17835,2,3,333.84
17836,47,1,109.83
17837,42,8,1483.18
17838,26,5,2662.3
17839,42,1,297.5
17841,1,19,9370.52
17843,303,1,197.73
17844,106,1,51.56
17848,81,9,901.2
17849,218,4,605.8
17850,372,19,5391.21
17852,11,2,114.34
17854,185,2,311.26
17855,372,1,208.97
17856,1,4,1418.03
17857,4,19,9370.52
17858,5,12,5125.66
17859,304,1,135.63
17860,368,1,200.1
17861,3,8,2095.38
17862,323,1,330.9
17863,59,6,3160.0
17864,12,3,517.8
17865,30,19,9370.52
17866,142,1,329.65
17867,30,6,1118.64
17869,107,5,428.18
17870,2,12,1838.38
17871,204,1,155.9
17873,80,5,1709.38
17874,185,6,683.46
17877,170,1,237.61
17878,43,1,379.45
17879,173,1,178.52
17880,364,1,458.92
17881,304,1,133.35
17883,3,4,656.91
17884,3,4,672.69
17885,12,1,125.37
17886,31,3,842.2
17887,129,1,111.35
17888,21,8,705.95
17889,212,2,198.87
17890,322,2,571.69
17891,162,1,203.86
17892,56,3,244.1
17893,225,1,102.17
17894,71,8,1117.69
17895,44,1,92.9
17896,23,1,256.32
17897,172,3,517.02
17898,85,2,152.06
17899,159,1,153.3
17900,190,2,112.2
17901,29,1,110.38
17904,21,1,171.42
17905,71,4,797.74
17906,247,1,72.9
17908,373,1,220.78
17911,9,1,366.23
17912,310,5,309.11
17913,58,2,405.7
17914,3,1,322.29
17917,45,3,328.78
17919,88,1,1304.04
17920,4,17,4030.54
17921,64,4,813.94
17923,282,1,207.5
17924,11,7,2962.5
17925,372,1,244.08
17926,133,2,397.29
17928,45,2,184.46
17929,11,4,843.0
17930,35,5,1740.48
17931,134,2,408.36
17932,29,3,1331.57
17934,51,2,704.25
17935,138,2,142.89
17936,5,1,370.42
17937,8,7,4301.22
17939,159,1,99.14
17940,49,9,2065.78
17941,130,1,304.56
17942,7,1,77.5
17946,233,2,149.58
17947,37,1,176.68
17948,147,1,358.56
17949,1,19,9370.52
17950,72,3,482.2
17951,39,3,1008.54
17954,5,12,2295.54
17955,198,4,557.3
17956,249,1,12.75
17957,66,1,110.72
17958,116,1,508.46
17960,171,1,73.78
17961,21,19,1296.44
17962,142,1,101.99
17964,31,2,454.72
17965,37,14,2575.81
17966,37,5,1098.43
17967,371,1,101.47
17968,373,1,254.95
17969,166,2,228.2
17970,211,1,552.89
17972,241,1,134.34
17973,51,1,337.04
17974,24,3,671.39
17975,15,13,4474.41
17976,372,1,297.89
17977,29,1,288.14
17978,365,1,300.92
17979,35,4,703.71
17980,165,3,811.45
17984,145,1,152.68
17985,22,1,629.55
17986,56,1,20.8
17987,185,1,198.57
17988,11,7,201.12
17990,236,3,630.84
17991,225,2,93.35
17994,121,4,671.29
17995,281,1,76.1
17997,74,8,1954.25
17999,37,2,378.72
18001,12,2,413.03
18004,362,1,146.37
18005,3,2,203.22
18006,23,1,444.68
18008,70,9,2116.19
18009,235,1,237.44
18010,256,1,174.8
18011,373,1,102.79
18013,155,2,187.29
18014,28,1,152.17
18015,4,1,120.03
18016,32,5,1471.76
18017,81,3,523.0
18018,108,2,122.14
18019,51,1,38.45
18022,35,1,571.52
18024,152,2,389.78
18027,98,1,115.31
18030,4,2,230.65
18032,334,1,73.5
18033,65,1,89.67
18034,21,2,414.48
18035,35,3,697.38
18036,32,3,400.62
18037,154,6,70.02
18040,19,2,357.2
18041,11,19,4011.35
18042,53,1,165.05
18043,24,3,499.07
18044,4,10,2088.6
18045,45,1,169.36
18048,203,2,172.29
18050,359,1,74.4
18053,70,1,300.02
18055,7,10,6738.49
18056,288,1,363.65
18058,9,1,170.16
18059,23,3,306.46
18061,21,10,2119.41
18062,173,3,720.52
18064,133,2,814.0
18065,5,14,2392.83
18066,75,1,318.0
18067,40,1,396.33
18068,289,1,101.7
18069,26,5,1981.81
18071,257,2,453.0
18072,185,1,247.44
18073,114,12,3842.12
18074,373,1,489.6
18075,23,10,2611.75
18077,8,11,2535.81
18078,217,2,336.13
18079,45,4,3574.33
18080,18,2,1231.5
18081,36,3,343.45
18082,25,1,668.45
18084,16,1,90.48
18085,330,2,689.95
18086,274,1,101.34
18087,290,1,3202.92
18088,61,1,164.39
18092,2,11,9068.26
18093,93,4,2106.52
18094,81,7,3017.3
18095,312,2,580.05
18096,11,3,787.92
18097,7,6,2627.0
18099,127,1,168.31
18101,11,2,221.15
18102,0,19,9370.52
18104,37,1,754.64
18105,37,1,113.48
18106,329,1,413.1
18108,254,1,271.0
18109,1,19,7956.87
18110,19,1,167.2
18112,12,2,352.69
18113,368,1,76.32
18114,290,1,220.1
18116,67,8,1384.59
18117,25,1,309.33
18118,10,19,5593.94
18119,367,1,180.28
18120,214,1,111.15
18121,149,2,633.5
18122,8,6,1763.64
18123,24,2,566.94
18125,29,4,1120.51
18126,60,1,192.67
18127,19,3,345.43
18129,243,1,112.55
18130,15,3,1059.39
18133,212,1,931.5
18135,29,5,681.91
18136,63,3,784.33
18138,295,1,152.65
18139,17,6,8438.34
18142,157,2,1019.52
18143,116,2,1000.16
18144,7,12,2888.75
18145,12,4,2861.55
18146,140,2,160.35
18147,45,2,179.34
18149,50,3,612.08
18150,32,3,566.58
18151,134,2,653.35
18154,3,2,399.19
18155,75,3,371.62
18156,12,2,616.34
18158,9,2,453.4
18159,301,1,530.15
18160,57,2,638.06
18161,15,5,1618.69
18164,37,1,399.65
18165,177,1,302.46
18167,23,3,1384.86
18168,176,6,1150.14
18169,60,1,202.65
18170,33,3,980.31
18171,58,5,1231.31
18172,14,19,7561.68
18173,86,4,2106.84
18174,7,1,104.0
18176,358,1,476.35
18177,31,6,1340.32
18178,128,4,1590.81
18179,9,6,1793.17
18180,4,6,1843.75
18181,24,1,350.9
18183,227,2,632.07
18184,15,1,49.8
18185,249,1,304.25
18188,15,3,2001.04
18189,77,2,1090.24
18190,192,2,284.46
18191,261,1,207.8
18192,71,1,957.97
18193,165,1,243.76
18194,82,1,973.84
18196,95,2,684.13
18198,4,17,5425.56
18200,106,1,136.9
18202,199,3,1396.99
18203,157,1,160.42
18204,71,3,1957.55
18205,36,2,517.36
18209,28,1,139.1
18210,1,6,2621.38
18211,25,5,600.07
18212,326,1,195.62
18213,236,1,232.48
18215,89,1,299.34
18216,31,1,481.75
18217,29,2,621.75
18218,211,2,621.76
18219,2,10,2069.77
18220,226,1,305.28
18221,22,5,1041.61
18222,92,1,443.0
18223,4,14,6484.54
18224,263,1,158.95
18225,3,12,5500.8
18226,44,11,5228.05
18227,217,1,93.75
18228,56,2,779.9
18229,11,19,7276.9
18230,9,7,2810.2
18231,192,5,2060.27
18232,81,4,592.97
18233,325,1,440.0
18235,71,3,1796.48
18236,29,6,882.24
18237,2,5,987.1
18239,218,5,1561.61
18240,46,1,422.58
18241,9,17,2073.09
18242,72,4,2232.49
18245,7,7,2567.06
18246,23,2,596.1
18248,122,2,804.02
18249,17,1,95.34
18250,310,1,349.27
18251,87,1,4314.72
18252,50,2,509.87
18255,89,1,103.3
18257,39,8,2337.63
18259,24,3,2338.6
18260,172,6,2613.5
18261,43,2,324.24
18262,140,1,149.48
18263,25,3,1213.16
18265,72,2,801.51
18268,134,1,25.5
18269,366,1,168.6
18270,38,2,283.15
18272,2,6,3078.58
18273,2,3,204.0
18274,30,1,175.92
18276,43,1,335.86
18277,58,1,110.38
18278,73,1,173.9
18280,277,1,180.6
18281,180,1,80.82
18282,7,2,178.05
18283,3,16,1992.73
18287,42,3,1837.28
18289,373,1,4951.37
18298,373,1,4.95
18299,373,1,99.75
18300,373,1,6.7
18302,373,1,6308.16
18303,373,1,38.09
18304,372,1,45.85
18305,372,1,54.25
18306,372,1,66.65
18309,372,1,12.8
18310,372,1,252.3
18311,371,1,1079.7
18312,371,1,515.62
18313,371,1,1895.94
18314,371,1,8.47
18315,371,1,6369.56
18316,371,1,5.46
18317,371,1,549.0
18318,371,1,69.3
18321,371,1,9370.52
18322,371,1,26.4
18350,371,1,76.83
18355,369,1,4.95
18356,368,1,4.95
18357,368,1,6471.71
18358,368,1,6719.61
18359,368,1,26.35
18360,368,1,351.47
18365,368,1,9.65
18371,368,1,7272.41
18376,368,1,5.07
18386,367,1,19.5
18388,367,1,24.9
18389,367,1,15.7
18390,367,1,5457.72
18392,367,1,9370.52
18393,367,1,1010.45
18394,367,1,1716.51
18395,367,1,1823.44
18396,367,1,1840.33
18397,367,1,135.05
18398,367,1,4356.09
18399,366,1,5.04
18400,366,1,24.59
18402,366,1,5344.29
18403,366,1,12.87
18404,366,1,24.95
18422,365,1,21.3
18429,365,1,5.85
18431,365,1,6382.71
18436,365,1,4.95
18437,365,1,7.5
18455,365,1,1667.95
18456,365,1,1825.48
18457,365,1,2268.88
18458,365,1,208.22
18465,364,1,5424.59
18466,364,1,4.95
18471,364,1,5694.84
18472,364,1,9370.52
18473,364,1,21.7
18476,362,1,23.3
18477,361,1,4703.12
18478,361,1,4325.3
18479,361,1,14.44
18480,361,1,14.15
18481,361,1,12.85
18482,361,1,67.72
18483,360,1,4.95
18484,360,1,39.45
18487,360,1,4.95
18489,360,1,9370.52
18490,360,1,525.29
18491,360,1,520.18
18492,360,1,967.91
18493,360,1,371.88
18494,360,1,20.25
18496,359,1,38.25
18497,359,1,19.25
18498,359,1,19.9
18499,359,1,55.5
18500,358,1,4.95
18501,358,1,118.34
18502,358,1,4.95
18503,358,1,36.08
18504,358,1,80.89
18505,358,1,4.95
18506,358,1,72.59
18507,358,1,4.95
18508,357,1,620.38
18509,357,1,16.85
18511,357,1,4189.61
18512,357,1,3824.95
18513,357,1,5142.94
18514,357,1,4.95
18515,357,1,5.05
18516,357,1,3875.01
18517,357,1,4418.54
18518,357,1,27.8
18519,357,1,52.75
18520,355,1,17.55
18521,355,1,18.65
18522,355,1,11.7
18523,355,1,49.67
18524,355,1,19.95
18525,354,1,2098.96
18526,354,1,41.81
18529,354,1,205.74
18534,354,1,1744.12
18536,354,1,1853.17
18538,354,1,10.35
18539,354,1,7.4
18540,354,1,42.12
18541,354,1,96.44
18542,354,1,10.5
18543,354,1,4.95
18544,353,1,4.95
18545,353,1,939.01
18546,353,1,10.5
18547,353,1,4.95
18548,353,1,4.95
18549,353,1,1148.82
18550,353,1,7.95
18551,353,1,44.35
18552,353,1,7.95
18553,353,1,431.79
18554,353,1,832.68
18555,353,1,1291.29
18556,353,1,1186.47
18557,353,1,753.37
18558,353,1,729.66
18559,353,1,347.05
18560,353,1,278.38
18561,353,1,261.69
18562,353,1,390.13
18563,353,1,304.64
18564,353,1,105.23
18565,353,1,86.25
18566,353,1,47.39
18568,353,1,9370.52
18569,353,1,4.95
18570,353,1,62.79
18571,353,1,4.95
18572,353,1,4.95
18573,352,1,9.35
18574,352,1,5.7
18576,351,1,33.15
18577,351,1,26.15
18578,351,1,961.23
18579,351,1,4592.04
18580,351,1,12.45
18582,351,1,15.25
18583,351,1,4.95
18584,351,1,27.3
18585,351,1,78.7
18586,351,1,7.1
18600,339,1,3430.92
18602,338,1,7.62
18604,338,1,38.25
18605,338,1,1661.53
18606,338,1,7.95
18607,338,1,4.95
18608,338,1,431.63
18611,338,1,1112.56
18614,337,1,1787.76
18615,337,1,3401.94
18616,337,1,513.86
18618,337,1,12.75
18619,336,1,2318.77
18620,336,1,2032.56
18621,336,1,6.6
18622,336,1,4.95
18623,336,1,10.9
18624,336,1,16.8
18626,333,1,4174.64
18627,333,1,379.84
18633,333,1,2050.16
18643,333,1,1564.47
18646,333,1,10.05
18653,332,1,2800.95
18654,332,1,145.34
18655,332,1,5032.29
18656,332,1,4.95
18657,332,1,12.75
18658,331,1,3316.84
18659,331,1,14.9
18660,331,1,3238.07
18664,330,1,2279.76
18666,330,1,2427.18
18667,330,1,4.95
18668,329,1,140.14
18669,329,1,182.51
18670,329,1,191.84
18671,329,1,601.97
18672,329,1,473.2
18673,329,1,355.81
18674,329,1,343.26
18675,329,1,2742.96
18676,329,1,1883.57
18677,326,1,5.95
18678,326,1,3657.32
18679,326,1,2259.93
18680,326,1,3002.4
18681,326,1,2528.03
18684,325,1,1933.95
18685,325,1,7.47
18686,325,1,269.5
18687,325,1,302.15
18688,325,1,2175.05
18689,325,1,360.31
18690,325,1,204.78
18691,325,1,462.26
18692,325,1,1582.83
18694,324,1,287.11
18695,324,1,3412.31
18699,323,1,5.5
18702,323,1,25.0
18703,323,1,2989.03
18704,323,1,2311.29
18708,322,1,2007.44
18709,322,1,367.1
18710,322,1,501.82
18711,322,1,2984.4
18712,322,1,1553.43
18713,319,1,739.38
18714,319,1,627.82
18715,319,1,715.57
18716,319,1,492.87
18717,319,1,220.84
18720,319,1,1199.99
18721,319,1,741.47
18722,319,1,2022.16
18723,319,1,17.1
18724,318,1,454.12
18725,318,1,1352.92
18726,318,1,1816.63
18727,318,1,673.36
18728,318,1,12.75
18729,318,1,13.55
18730,318,1,4.95
18731,318,1,20.1
18734,317,1,509.51
18735,317,1,4.95
18736,317,1,1472.36
18737,316,1,1363.63
18748,316,1,9.85
18772,315,1,1264.34
18773,315,1,1327.67
18810,315,1,4.95
18811,312,1,1090.78
18812,312,1,488.55
18813,312,1,509.5
18814,312,1,661.42
18815,312,1,1302.57
18818,311,1,582.69
18819,311,1,76.45
18821,311,1,126.68
18822,311,1,21.0
18829,311,1,1567.51
18830,310,1,161.56
18832,310,1,287.16
18833,310,1,414.83
18834,310,1,381.02
18835,310,1,787.42
18836,310,1,1166.65
18838,310,1,15.0
18843,309,1,1127.3
18844,308,1,663.17
18845,308,1,450.38
18847,308,1,1539.71
18849,308,1,462.64
18850,308,1,475.68
18851,308,1,2461.98
18860,308,1,12.7
18870,305,1,1046.23
18871,305,1,1076.52
18872,305,1,7.95
18873,305,1,7.95
18876,304,1,1040.03
18877,304,1,2347.39
18878,304,1,353.53
18879,304,1,426.68
18881,304,1,10.2
18882,304,1,345.25
18883,304,1,1409.34
18888,303,1,1062.63
18889,303,1,712.38
18890,303,1,747.19
18891,303,1,48.22
18892,303,1,49.08
18894,303,1,1253.75
18896,302,1,489.03
18900,301,1,990.95
18901,301,1,2053.0
18902,301,1,752.8
18903,301,1,11.2
18904,301,1,7.5
18905,301,1,6.55
18909,301,1,4.95
18910,298,1,1266.47
18912,298,1,1021.14
18913,298,1,974.58
18914,298,1,47.75
18915,298,1,8.5
18916,298,1,10.65
18917,297,1,735.29
18921,297,1,4.95
18922,297,1,5.45
18924,297,1,14.2
18925,297,1,1067.03
18926,296,1,1300.39
18927,295,1,467.74
18928,295,1,422.5
18929,295,1,289.78
18930,295,1,538.7
18931,295,1,468.1
18932,295,1,448.84
18933,295,1,344.25
18934,295,1,3055.62
18936,295,1,1224.13
18937,295,1,15.9
18938,295,1,4.95
18939,295,1,20.75
18940,295,1,16.48
18950,294,1,5.58
18951,294,1,4.95
18952,294,1,1562.04
18953,294,1,4.95
18954,291,1,910.78
18955,291,1,100.3
18958,291,1,14.85
18959,291,1,837.36
18960,291,1,1380.81
18962,290,1,1397.72
18963,290,1,1626.97
18965,289,1,405.71
18966,289,1,270.65
18967,289,1,356.56
18968,289,1,340.13
18969,289,1,461.63
18970,289,1,398.68
18971,289,1,4.95
18972,289,1,2695.09
18973,289,1,1636.19
18974,289,1,9.95
18977,288,1,4.95
18978,288,1,1146.19
18979,287,1,186.95
18980,287,1,225.06
18981,287,1,407.91
18982,287,1,1180.5
18983,284,1,752.47
18988,284,1,1730.18
18989,284,1,1363.3
18990,284,1,1248.16
18992,283,1,55.36
18994,283,1,4.95
18995,283,1,155.48
18996,283,1,80.71
18997,283,1,431.74
18998,283,1,1579.21
19001,282,1,4.95
19002,281,1,1547.93
19019,281,1,1573.19
19020,280,1,733.78
19021,280,1,7.95
19022,280,1,44.85
19028,280,1,1221.27
19029,278,1,7.95
19030,277,1,5307.65
19031,277,1,373.88
19032,277,1,605.31
19033,277,1,720.4
19034,277,1,491.81
19035,277,1,24.45
19036,277,1,17.9
19038,277,1,24.0
19040,277,1,1834.98
19041,277,1,1543.58
19043,276,1,4.95
19044,276,1,4.95
19045,276,1,1127.16
19046,276,1,1384.76
19057,275,1,33.9
19063,275,1,1459.74
19081,274,1,67.8
19083,274,1,1440.2
19087,274,1,7.9
19088,274,1,16.95
19089,273,1,190.52
19090,273,1,280.67
19093,273,1,2676.13
19094,273,1,4.95
19095,273,1,1228.54
19099,270,1,7.35
19100,270,1,4.95
19103,269,1,1794.43
19104,269,1,374.17
19105,269,1,319.57
19106,269,1,328.24
19107,269,1,497.26
19108,269,1,394.06
19109,269,1,377.67
19110,269,1,288.66
19111,269,1,490.41
19113,269,1,7.12
19118,268,1,112.85
19119,268,1,14.85
19120,267,1,4.95
19121,267,1,1243.93
19122,267,1,1036.0
19123,267,1,1237.13
19124,267,1,999.27
19125,267,1,2143.16
19127,266,1,43.25
19128,266,1,51.45
19129,266,1,1750.62
19130,266,1,339.02
19131,266,1,273.18
19132,266,1,466.22
19133,266,1,677.12
19134,266,1,10.15
19135,266,1,4.95
19136,266,1,4.95
19137,266,1,4.95
19138,264,1,1600.27
19139,264,1,27.65
19140,264,1,160.93
19141,263,1,431.6
19142,263,1,170.7
19143,263,1,7.65
19144,263,1,35.92
19145,263,1,8.4
19146,262,1,1694.06
19147,262,1,1463.87
19148,262,1,1686.89
19168,262,1,29.1
19170,262,1,1083.77
19171,262,1,1373.69
19172,262,1,14.25
19175,262,1,2162.26
19176,262,1,354.66
19177,262,1,399.1
19178,262,1,412.44
19179,262,1,332.75
19183,261,1,33.9
19201,261,1,1139.0
19202,261,1,372.84
19203,261,1,554.17
19225,259,1,15.85
19226,259,1,2351.7
19227,259,1,34.32
19230,259,1,1292.75
19231,257,1,16.95
19245,256,1,1275.48
19247,256,1,1261.93
19249,255,1,473.15
19267,255,1,4225.29
19268,255,1,641.26
19269,255,1,464.81
19270,255,1,435.1
19271,255,1,488.34
19272,255,1,585.89
19273,255,1,344.54
19276,255,1,1361.6
19277,255,1,1309.11
19279,255,1,9370.52
19280,255,1,209.3
19285,254,1,9.82
19293,254,1,212.36
19294,254,1,46.2
19295,254,1,16.13
19302,254,1,1659.89
19311,254,1,28.05
19313,254,1,9.25
19314,254,1,7.5
19315,254,1,4.95
19323,253,1,1607.8
19324,253,1,787.41
19325,253,1,685.46
19326,253,1,830.45
19328,253,1,2037.28
19329,253,1,1414.54
19336,252,1,110.0
19337,252,1,47.82
19340,252,1,14.43
19345,252,1,10.4
19347,252,1,619.08
19348,252,1,18.7
19360,252,1,9.9
19363,250,1,24.65
19364,249,1,4.95
19370,249,1,1538.73
19371,249,1,2016.11
19372,249,1,5.15
19374,249,1,26.46
19375,248,1,14.15
19376,248,1,13.85
19380,248,1,111.92
19381,248,1,104.3
19396,248,1,953.56
19408,248,1,4.95
19411,247,1,3275.33
19413,247,1,23.45
19433,247,1,1154.05
19457,246,1,12.59
19458,246,1,39.4
19466,246,1,1380.56
19467,245,1,4.95
19519,245,1,1256.28
19520,245,1,919.32
19525,245,1,4.95
19526,245,1,7.15
19527,245,1,56.68
19528,242,1,2040.58
19529,242,1,33.9
19532,242,1,14.95
19533,242,1,43.9
19534,241,1,1539.64
19538,241,1,6.7
19543,239,1,9.35
19544,239,1,38.39
19545,239,1,322.48
19546,239,1,31.15
19549,238,1,211.69
19550,238,1,204.85
19551,238,1,347.84
19552,238,1,432.49
19553,238,1,390.1
19554,238,1,641.09
19555,238,1,476.97
19556,238,1,586.84
19557,238,1,299.87
19558,238,1,319.57
19559,238,1,482.4
19560,238,1,514.57
19561,238,1,663.04
19562,238,1,5.4
19563,238,1,2857.79
19564,235,1,2239.13
19566,235,1,1734.5
19567,235,1,1571.19
19568,235,1,1545.07
19569,235,1,1694.88
19570,235,1,1042.74
19571,235,1,1762.61
19574,234,1,1220.83
19575,234,1,1538.04
19576,234,1,948.72
19577,234,1,1022.85
19578,234,1,7.15
19579,234,1,17.11
19580,233,1,2951.52
19591,232,1,13.75
19599,232,1,5.0
19607,232,1,1670.26
19609,232,1,23.7
19621,232,1,1433.81
19622,232,1,996.65
19623,227,1,475.34
19624,227,1,501.91
19625,227,1,422.96
19626,227,1,436.89
19627,227,1,398.88
19628,227,1,801.19
19629,227,1,415.92
19630,227,1,3036.22
19635,227,1,639.37
19636,227,1,943.44
19637,227,1,8.1
19638,227,1,18.5
19644,226,1,23.85
19652,226,1,21.8
19656,226,1,784.73
19657,226,1,1235.02
19660,225,1,98.01
19661,225,1,6.6
19689,225,1,927.95
19690,225,1,4.95
19691,220,1,4.95
19692,220,1,34.39
19693,220,1,4.95
19694,220,1,3579.67
